opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
NSI9TMQ1,Garret Kinder,GTXPro,Zencorporation,Lost,3/27/2017,5/31/2017,0,Cara Losch,East,GTX,4821
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,3/27/2017,5/25/2017,540,Summer Sewald,West,GTX,550
XR57MBVC,James Ascencio,MG Advanced,Finjob,Won,3/27/2017,5/1/2017,3492,Summer Sewald,West,MG,3393
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,dambase,Won,3/27/2017,6/26/2017,5991,Melvin Marxen,Central,GTX,5482
7PWQUE7O,Markita Hansen,GTX Basic,Lexiqvolax,Lost,3/27/2017,4/2/2017,0,Celia Rouche,West,GTX,550
ELCQKUQU,Markita Hansen,MG Advanced,Konex,Lost,3/27/2017,4/6/2017,0,Celia Rouche,West,MG,3393
CVPH0J04,Markita Hansen,GTXPro,Sunnamplex,Won,3/27/2017,6/26/2017,4968,Celia Rouche,West,GTX,4821
H8CLNRM2,Maureen Marcano,GTXPro,Konex,Won,3/27/2017,5/26/2017,5006,Summer Sewald,West,GTX,4821
MJBD6V39,Moses Frase,MG Special,Conecom,Lost,3/27/2017,5/1/2017,0,Dustin Brinkmann,Central,MG,55
GQQ01OO5,Reed Clapper,GTX Plus Pro,Zotware,Lost,3/27/2017,5/15/2017,0,Rocco Neubert,East,GTX,5482
B85LVFR1,Reed Clapper,GTXPro,Mathtouch,Won,3/27/2017,4/5/2017,5363,Rocco Neubert,East,GTX,4821
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,3/27/2017,6/28/2017,49,Dustin Brinkmann,Central,MG,55
0QPZIIPF,Vicki Laflamme,GTX Plus Basic,Donware,Engaging,3/27/2017,,,Celia Rouche,West,GTX,1096
2GR73FEV,Zane Levy,GTX Plus Basic,Fasehatice,Lost,3/27/2017,4/3/2017,0,Summer Sewald,West,GTX,1096
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,3/27/2017,4/3/2017,4253,Summer Sewald,West,MG,3393
X8QV83G1,Anna Snelling,MG Special,Codehow,Lost,3/28/2017,4/8/2017,0,Dustin Brinkmann,Central,MG,55
T1ZYZ70B,Anna Snelling,MG Special,Codehow,Lost,3/28/2017,6/8/2017,0,Dustin Brinkmann,Central,MG,55
RO6QLRCX,Cassey Cress,GTX Basic,Plussunin,Won,3/28/2017,5/30/2017,422,Rocco Neubert,East,GTX,550
6FT804V9,Cecily Lampkin,GTX Basic,Hottechi,Lost,3/28/2017,4/6/2017,0,Dustin Brinkmann,Central,GTX,550
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,3/28/2017,4/8/2017,1056,Dustin Brinkmann,Central,GTX,1096
YIGSYPWD,Corliss Cosme,GTXPro,Bioplex,Lost,3/28/2017,4/7/2017,0,Cara Losch,East,GTX,4821
9IP0C0IR,Corliss Cosme,GTXPro,Ganjaflex,Lost,3/28/2017,5/28/2017,0,Cara Losch,East,GTX,4821
E06J9PDT,Darcel Schlecht,GTXPro,Dontechi,Lost,3/28/2017,4/6/2017,0,Melvin Marxen,Central,GTX,4821
3OLESA9M,Darcel Schlecht,MG Advanced,Inity,Lost,3/28/2017,4/3/2017,0,Melvin Marxen,Central,MG,3393
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,3/28/2017,4/9/2017,3665,Melvin Marxen,Central,MG,3393
FAV4HHP4,Donn Cantrell,GTXPro,Donquadtech,Won,3/28/2017,6/3/2017,4329,Rocco Neubert,East,GTX,4821
LOMFB71Q,Gladys Colclough,MG Special,Finhigh,Lost,3/28/2017,4/3/2017,0,Melvin Marxen,Central,MG,55
C334XDK8,Hayden Neloms,MG Special,Goodsilron,Won,3/28/2017,4/8/2017,58,Celia Rouche,West,MG,55
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,3/28/2017,6/26/2017,7356,Summer Sewald,West,GTX,5482
EP81D4IN,James Ascencio,GTXPro,Fasehatice,Won,3/28/2017,6/25/2017,4066,Summer Sewald,West,GTX,4821
UWZ7DFKY,Lajuana Vencill,MG Special,Condax,Won,3/28/2017,6/6/2017,55,Dustin Brinkmann,Central,MG,55
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,3/28/2017,6/27/2017,3738,Celia Rouche,West,MG,3393
DFFEQ87N,Maureen Marcano,MG Special,Scottech,Engaging,3/28/2017,,,Summer Sewald,West,MG,55
QPH1YUAN,Maureen Marcano,GTX Basic,Hottechi,Lost,3/28/2017,4/4/2017,0,Summer Sewald,West,GTX,550
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,3/28/2017,5/26/2017,0,Summer Sewald,West,MG,3393
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,3/28/2017,5/15/2017,888,Summer Sewald,West,GTX,1096
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,3/28/2017,4/7/2017,5447,Dustin Brinkmann,Central,GTX,5482
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,3/28/2017,4/5/2017,5972,Melvin Marxen,Central,GTX,5482
CR20TBUT,Rosalina Dieter,GTXPro,Cheers,Won,3/28/2017,4/2/2017,4855,Celia Rouche,West,GTX,4821
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,3/28/2017,5/29/2017,3395,Cara Losch,East,MG,3393
BXK5HGEY,Vicki Laflamme,MG Special,,Engaging,3/28/2017,,,Celia Rouche,West,MG,55
XXUGTDX7,Vicki Laflamme,MG Special,,Engaging,3/28/2017,,,Celia Rouche,West,MG,55
LWXHKI88,Vicki Laflamme,MG Special,,Engaging,3/28/2017,,,Celia Rouche,West,MG,55
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,3/28/2017,4/7/2017,0,Cara Losch,East,MG,55
9S7VQ79A,Zane Levy,GTX Plus Basic,Goodsilron,Won,3/28/2017,3/30/2017,1084,Summer Sewald,West,GTX,1096
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,3/29/2017,6/3/2017,3670,Dustin Brinkmann,Central,MG,3393
4G10PCOZ,Daniell Hammack,GTX Plus Basic,Initech,Lost,3/29/2017,4/2/2017,0,Rocco Neubert,East,GTX,1096
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,3/29/2017,6/2/2017,5304,Rocco Neubert,East,GTX,5482
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,3/29/2017,4/6/2017,0,Melvin Marxen,Central,GTX,5482
FRIVBOOA,Darcel Schlecht,GTXPro,Conecom,Won,3/29/2017,6/16/2017,3844,Melvin Marxen,Central,GTX,4821
7ASDRLM5,Donn Cantrell,GTX Basic,Acme Corporation,Won,3/29/2017,5/11/2017,549,Rocco Neubert,East,GTX,550
0HB6OUIN,Gladys Colclough,GTXPro,Condax,Lost,3/29/2017,5/20/2017,0,Melvin Marxen,Central,GTX,4821
UWK0KA56,Gladys Colclough,MG Advanced,Stanredtax,Lost,3/29/2017,4/5/2017,0,Melvin Marxen,Central,MG,3393
CCVCBR83,Jonathan Berthelot,GTX Basic,Hottechi,Won,3/29/2017,4/5/2017,553,Melvin Marxen,Central,GTX,550
I6U62W0R,Kami Bicknell,GTX Basic,,Engaging,3/29/2017,,,Summer Sewald,West,GTX,550
SV2VJ3VH,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,3/29/2017,5/5/2017,0,Summer Sewald,West,GTX,1096
ASL3FJZP,Kami Bicknell,MG Advanced,Faxquote,Won,3/29/2017,4/7/2017,3523,Summer Sewald,West,MG,3393
EB89ONZN,Kary Hendrixson,GTXPro,Funholding,Engaging,3/29/2017,,,Summer Sewald,West,GTX,4821
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,3/29/2017,5/20/2017,0,Summer Sewald,West,GTX,550
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,3/29/2017,6/28/2017,424,Summer Sewald,West,GTX,550
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,3/29/2017,6/2/2017,490,Melvin Marxen,Central,GTX,550
9B5T5QTA,Maureen Marcano,GTXPro,Konex,Lost,3/29/2017,4/4/2017,0,Summer Sewald,West,GTX,4821
9ZDFLOKA,Maureen Marcano,MG Special,Green-Plus,Won,3/29/2017,4/7/2017,48,Summer Sewald,West,MG,55
8FXUNDUS,Moses Frase,MG Advanced,Hottechi,Won,3/29/2017,5/26/2017,3982,Dustin Brinkmann,Central,MG,3393
MLC5KY2R,Rosalina Dieter,MG Advanced,Finjob,Lost,3/29/2017,6/11/2017,0,Celia Rouche,West,MG,3393
98YPUABG,Vicki Laflamme,GTX Plus Pro,Sonron,Lost,3/29/2017,4/6/2017,0,Celia Rouche,West,GTX,5482
181X64EU,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,3/29/2017,4/9/2017,1176,Celia Rouche,West,GTX,1096
XLKL4EI0,Wilburn Farren,GTX Basic,Betasoloin,Lost,3/29/2017,4/10/2017,0,Cara Losch,East,GTX,550
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,3/29/2017,4/4/2017,589,Cara Losch,East,GTX,550
G67668KN,Zane Levy,GTX Plus Pro,Singletechno,Lost,3/29/2017,5/16/2017,0,Summer Sewald,West,GTX,5482
4SAUJMOI,Boris Faz,GTX Basic,Vehement Capital Partners,Lost,3/30/2017,4/1/2017,0,Rocco Neubert,East,GTX,550
B2H3P25L,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,3/30/2017,4/7/2017,0,Rocco Neubert,East,GTX,5482
DF19VWL4,Cassey Cress,GTXPro,The New York Inquirer,Won,3/30/2017,4/6/2017,4276,Rocco Neubert,East,GTX,4821
ZIZXHX09,Cassey Cress,MG Advanced,Silis,Won,3/30/2017,4/7/2017,3390,Rocco Neubert,East,MG,3393
70GGNRPB,Cecily Lampkin,GTX Basic,Bioholding,Lost,3/30/2017,4/11/2017,0,Dustin Brinkmann,Central,GTX,550
0VYX8TN3,Cecily Lampkin,MG Special,dambase,Lost,3/30/2017,4/9/2017,0,Dustin Brinkmann,Central,MG,55
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,3/30/2017,5/19/2017,541,Dustin Brinkmann,Central,GTX,550
1A86ZD0B,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,3/30/2017,6/26/2017,5189,Cara Losch,East,GTX,5482
PMQ4M2UX,Daniell Hammack,GTXPro,Ganjaflex,Lost,3/30/2017,4/7/2017,0,Rocco Neubert,East,GTX,4821
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,3/30/2017,6/23/2017,6920,Rocco Neubert,East,GTX,5482
3Z2BQVQ7,Darcel Schlecht,GTX Basic,Condax,Lost,3/30/2017,4/1/2017,0,Melvin Marxen,Central,GTX,550
57FO8KSQ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,3/30/2017,4/7/2017,0,Melvin Marxen,Central,GTX,1096
3VQOFPW7,Darcel Schlecht,MG Advanced,Globex Corporation,Lost,3/30/2017,5/17/2017,0,Melvin Marxen,Central,MG,3393
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,3/30/2017,6/20/2017,600,Melvin Marxen,Central,GTX,550
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,3/30/2017,4/11/2017,0,Rocco Neubert,East,GTX,1096
2AV40FHB,Donn Cantrell,GTXPro,Konex,Lost,3/30/2017,4/1/2017,0,Rocco Neubert,East,GTX,4821
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,3/30/2017,4/6/2017,564,Rocco Neubert,East,GTX,550
LUFY70BU,Elease Gluck,GTK 500,Goodsilron,Lost,3/30/2017,4/4/2017,0,Celia Rouche,West,GTK,26768
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,3/30/2017,5/31/2017,1037,Cara Losch,East,GTX,1096
GMNQUFQZ,Kami Bicknell,GTX Basic,Hottechi,Won,3/30/2017,4/1/2017,500,Summer Sewald,West,GTX,550
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,3/30/2017,4/7/2017,5728,Dustin Brinkmann,Central,GTX,5482
120BESB3,Markita Hansen,MG Advanced,Kan-code,Lost,3/30/2017,4/9/2017,0,Celia Rouche,West,MG,3393
HPSSENGT,Marty Freudenburg,GTXPro,Statholdings,Lost,3/30/2017,4/6/2017,0,Melvin Marxen,Central,GTX,4821
8TXOC3S3,Moses Frase,MG Advanced,Scottech,Lost,3/30/2017,4/11/2017,0,Dustin Brinkmann,Central,MG,3393
N55VF08D,Moses Frase,MG Special,Finhigh,Won,3/30/2017,5/20/2017,54,Dustin Brinkmann,Central,MG,55
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,3/30/2017,6/19/2017,501,Celia Rouche,West,GTX,550
NFMCPYOV,Rosie Papadopoulos,GTX Basic,Finjob,Engaging,3/30/2017,,,Cara Losch,East,GTX,550
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,3/30/2017,4/8/2017,6155,Cara Losch,East,GTX,5482
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,3/30/2017,4/8/2017,4668,Cara Losch,East,GTX,5482
DGPI60HG,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,3/30/2017,6/9/2017,5017,Dustin Brinkmann,Central,GTX,5482
06DUY829,Versie Hillebrand,MG Special,Ron-tech,Won,3/30/2017,4/8/2017,59,Dustin Brinkmann,Central,MG,55
2VDN72EP,Vicki Laflamme,GTX Basic,,Engaging,3/30/2017,,,Celia Rouche,West,GTX,550
HOG5OE78,Vicki Laflamme,GTXPro,Fasehatice,Lost,3/30/2017,4/8/2017,0,Celia Rouche,West,GTX,4821
PLM5WEY4,Vicki Laflamme,MG Advanced,Plexzap,Won,3/30/2017,4/6/2017,3316,Celia Rouche,West,MG,3393
Z9QZKUV5,Zane Levy,GTX Basic,Zumgoity,Engaging,3/30/2017,,,Summer Sewald,West,GTX,550
EWQVZB85,Zane Levy,GTX Plus Pro,Plexzap,Won,3/30/2017,4/10/2017,6227,Summer Sewald,West,GTX,5482
SFFFNT6B,Anna Snelling,MG Special,Treequote,Lost,3/31/2017,4/7/2017,0,Dustin Brinkmann,Central,MG,55
99AAJPQN,Anna Snelling,MG Special,Condax,Won,3/31/2017,6/15/2017,58,Dustin Brinkmann,Central,MG,55
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,3/31/2017,4/8/2017,3626,Dustin Brinkmann,Central,MG,3393
08KE6ZQN,Boris Faz,MG Advanced,Vehement Capital Partners,Won,3/31/2017,4/1/2017,2819,Rocco Neubert,East,MG,3393
WW1WV7IT,Cassey Cress,GTXPro,Cancity,Engaging,3/31/2017,,,Rocco Neubert,East,GTX,4821
0WVCRCOU,Cassey Cress,GTXPro,Xx-zobam,Lost,3/31/2017,4/1/2017,0,Rocco Neubert,East,GTX,4821
V5QIL0HU,Cassey Cress,GTXPro,Zencorporation,Lost,3/31/2017,4/7/2017,0,Rocco Neubert,East,GTX,4821
T0VJ4AMX,Corliss Cosme,GTX Basic,Green-Plus,Engaging,3/31/2017,,,Cara Losch,East,GTX,550
WLS5J30E,Elease Gluck,MG Special,Inity,Engaging,3/31/2017,,,Celia Rouche,West,MG,55
F52YEFJ8,Gladys Colclough,GTX Plus Pro,Globex Corporation,Lost,3/31/2017,4/2/2017,0,Melvin Marxen,Central,GTX,5482
OZDJFUHH,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,3/31/2017,4/9/2017,901,Celia Rouche,West,GTX,1096
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,3/31/2017,6/4/2017,3438,Celia Rouche,West,MG,3393
HTQO5XIW,James Ascencio,GTX Basic,Faxquote,Won,3/31/2017,4/8/2017,589,Summer Sewald,West,GTX,550
XCBKZWDX,Kami Bicknell,MG Special,Plusstrip,Lost,3/31/2017,6/20/2017,0,Summer Sewald,West,MG,55
W7F056RK,Kami Bicknell,GTXPro,Sunnamplex,Won,3/31/2017,4/1/2017,5073,Summer Sewald,West,GTX,4821
LIQZNH9U,Kary Hendrixson,GTX Plus Pro,,Engaging,3/31/2017,,,Summer Sewald,West,GTX,5482
P9LE92UR,Kary Hendrixson,MG Special,,Engaging,3/31/2017,,,Summer Sewald,West,MG,55
9LZICBEV,Kary Hendrixson,MG Advanced,Hottechi,Lost,3/31/2017,4/1/2017,0,Summer Sewald,West,MG,3393
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,3/31/2017,4/2/2017,609,Summer Sewald,West,GTX,550
FHU2WQ2K,Kary Hendrixson,MG Special,Goodsilron,Won,3/31/2017,4/1/2017,55,Summer Sewald,West,MG,55
VF651O1V,Markita Hansen,MG Special,Fasehatice,Lost,3/31/2017,4/12/2017,0,Celia Rouche,West,MG,55
ISHAZTWG,Maureen Marcano,GTX Plus Basic,Green-Plus,Lost,3/31/2017,4/12/2017,0,Summer Sewald,West,GTX,1096
0XIPT9AX,Maureen Marcano,GTX Plus Pro,Condax,Won,3/31/2017,4/10/2017,5637,Summer Sewald,West,GTX,5482
UURLD9W8,Maureen Marcano,GTX Plus Pro,Plexzap,Won,3/31/2017,4/11/2017,5793,Summer Sewald,West,GTX,5482
Y975VCYM,Reed Clapper,MG Special,Massive Dynamic,Lost,3/31/2017,4/12/2017,0,Rocco Neubert,East,MG,55
OPYWK3XE,Rosalina Dieter,GTX Basic,J-Texon,Lost,3/31/2017,4/5/2017,0,Celia Rouche,West,GTX,550
2VTBUOXA,Rosalina Dieter,MG Advanced,Dalttechnology,Lost,3/31/2017,5/30/2017,0,Celia Rouche,West,MG,3393
6YEF304L,Rosalina Dieter,GTX Basic,Hottechi,Won,3/31/2017,4/7/2017,520,Celia Rouche,West,GTX,550
6AALZVSE,Rosalina Dieter,MG Advanced,Finjob,Won,3/31/2017,4/2/2017,4080,Celia Rouche,West,MG,3393
JF9CTPPZ,Versie Hillebrand,GTX Basic,Inity,Won,3/31/2017,6/30/2017,526,Dustin Brinkmann,Central,GTX,550
LAH7932Y,Versie Hillebrand,MG Special,Scottech,Won,3/31/2017,5/17/2017,57,Dustin Brinkmann,Central,MG,55
DOGKQHQP,Vicki Laflamme,GTXPro,,Engaging,3/31/2017,,,Celia Rouche,West,GTX,4821
CLOSEH5L,Vicki Laflamme,MG Advanced,Xx-holding,Lost,3/31/2017,4/9/2017,0,Celia Rouche,West,MG,3393
ZT6XPQR0,Vicki Laflamme,MG Special,Y-corporation,Won,3/31/2017,6/28/2017,54,Celia Rouche,West,MG,55
MUHI7FIM,Vicki Laflamme,MG Advanced,Sunnamplex,Won,3/31/2017,4/12/2017,3367,Celia Rouche,West,MG,3393
G3SJ8X1K,Violet Mclelland,MG Advanced,,Engaging,3/31/2017,,,Cara Losch,East,MG,3393
1WSLRC69,Zane Levy,GTX Basic,Dalttechnology,Won,3/31/2017,4/6/2017,430,Summer Sewald,West,GTX,550
ZZJ4I52J,Anna Snelling,GTX Basic,Hottechi,Won,4/1/2017,5/5/2017,518,Dustin Brinkmann,Central,GTX,550
IGVGV1O5,Boris Faz,GTX Plus Basic,Umbrella Corporation,Lost,4/1/2017,4/12/2017,0,Rocco Neubert,East,GTX,1096
JW4Q5F4Z,Cassey Cress,MG Special,,Engaging,4/1/2017,,,Rocco Neubert,East,MG,55
O5OCDKVH,Corliss Cosme,GTX Plus Basic,Zotware,Lost,4/1/2017,4/11/2017,0,Cara Losch,East,GTX,1096
KKRJ6TBY,Daniell Hammack,GTXPro,Scotfind,Engaging,4/1/2017,,,Rocco Neubert,East,GTX,4821
TNUCQKW6,Daniell Hammack,GTXPro,Massive Dynamic,Lost,4/1/2017,4/3/2017,0,Rocco Neubert,East,GTX,4821
T4NRIY5R,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,4/1/2017,4/8/2017,5798,Melvin Marxen,Central,GTX,5482
5PA21ZHE,Darcel Schlecht,GTXPro,Betatech,Won,4/1/2017,4/10/2017,4685,Melvin Marxen,Central,GTX,4821
MCR8YCCY,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Won,4/1/2017,6/17/2017,3228,Melvin Marxen,Central,MG,3393
N4PVP6C0,Donn Cantrell,GTX Basic,Initech,Lost,4/1/2017,4/3/2017,0,Rocco Neubert,East,GTX,550
8INCUUGJ,Elease Gluck,GTX Basic,Plexzap,Won,4/1/2017,6/22/2017,452,Celia Rouche,West,GTX,550
CKSNW8DU,Gladys Colclough,GTX Plus Basic,Condax,Lost,4/1/2017,4/11/2017,0,Melvin Marxen,Central,GTX,1096
MIY4MF3R,Hayden Neloms,MG Advanced,,Engaging,4/1/2017,,,Celia Rouche,West,MG,3393
JFB4WY8C,Jonathan Berthelot,GTX Basic,Dontechi,Won,4/1/2017,4/8/2017,565,Melvin Marxen,Central,GTX,550
BP7JRV1O,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,4/1/2017,6/5/2017,1184,Melvin Marxen,Central,GTX,1096
OREPAY0O,Kami Bicknell,GTX Plus Basic,Hatfan,Won,4/1/2017,6/22/2017,1150,Summer Sewald,West,GTX,1096
YLK0MRJ3,Kary Hendrixson,GTX Basic,Iselectrics,Engaging,4/1/2017,,,Summer Sewald,West,GTX,550
XBSZ29VJ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,4/1/2017,5/24/2017,1110,Summer Sewald,West,GTX,1096
8BRN98H6,Lajuana Vencill,MG Advanced,Zumgoity,Lost,4/1/2017,4/10/2017,0,Dustin Brinkmann,Central,MG,3393
VZS17M7X,Markita Hansen,MG Advanced,J-Texon,Won,4/1/2017,4/6/2017,3817,Celia Rouche,West,MG,3393
49USIHDH,Marty Freudenburg,MG Advanced,Rundofase,Lost,4/1/2017,4/10/2017,0,Melvin Marxen,Central,MG,3393
A89TBOY5,Moses Frase,MG Advanced,Bioholding,Lost,4/1/2017,4/6/2017,0,Dustin Brinkmann,Central,MG,3393
26XU4887,Niesha Huffines,GTX Basic,Hottechi,Won,4/1/2017,4/10/2017,531,Melvin Marxen,Central,GTX,550
QQTQFG9A,Reed Clapper,GTX Plus Pro,The New York Inquirer,Lost,4/1/2017,4/4/2017,0,Rocco Neubert,East,GTX,5482
7O00H1TC,Reed Clapper,MG Advanced,Ontomedia,Lost,4/1/2017,4/2/2017,0,Rocco Neubert,East,MG,3393
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,4/1/2017,4/7/2017,51,Celia Rouche,West,MG,55
H6I16U57,Rosie Papadopoulos,MG Advanced,Sunnamplex,Engaging,4/1/2017,,,Cara Losch,East,MG,3393
KJBYGG1S,Rosie Papadopoulos,GTXPro,Mathtouch,Won,4/1/2017,5/12/2017,5106,Cara Losch,East,GTX,4821
IXBUR07V,Versie Hillebrand,MG Advanced,Genco Pura Olive Oil Company,Lost,4/1/2017,4/13/2017,0,Dustin Brinkmann,Central,MG,3393
B6UWHOD4,Versie Hillebrand,MG Special,Stanredtax,Won,4/1/2017,4/2/2017,60,Dustin Brinkmann,Central,MG,55
20CVXRTX,Vicki Laflamme,GTXPro,Kinnamplus,Engaging,4/1/2017,,,Celia Rouche,West,GTX,4821
FJ6QV5XK,Vicki Laflamme,GTXPro,Y-corporation,Lost,4/1/2017,4/9/2017,0,Celia Rouche,West,GTX,4821
4DUMR5WD,Wilburn Farren,GTX Plus Pro,Zotware,Lost,4/1/2017,4/9/2017,0,Cara Losch,East,GTX,5482
AW3L4BTT,Zane Levy,GTX Plus Basic,Hottechi,Lost,4/1/2017,4/2/2017,0,Summer Sewald,West,GTX,1096
RH805ELL,Zane Levy,GTXPro,Hatfan,Won,4/1/2017,6/29/2017,5079,Summer Sewald,West,GTX,4821
7RI58VF7,Anna Snelling,GTX Basic,Streethex,Won,4/2/2017,6/20/2017,460,Dustin Brinkmann,Central,GTX,550
VK9KN5PT,Boris Faz,MG Advanced,,Engaging,4/2/2017,,,Rocco Neubert,East,MG,3393
R15SXOZA,Boris Faz,GTX Plus Basic,Iselectrics,Lost,4/2/2017,6/24/2017,0,Rocco Neubert,East,GTX,1096
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,4/2/2017,4/10/2017,3343,Dustin Brinkmann,Central,MG,3393
RJYMI03Q,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,4/2/2017,5/28/2017,5125,Cara Losch,East,GTX,5482
5PJJCTJ9,Darcel Schlecht,MG Advanced,Bioholding,Won,4/2/2017,4/11/2017,3263,Melvin Marxen,Central,MG,3393
J60KKQ4B,Elease Gluck,GTX Plus Basic,Fasehatice,Won,4/2/2017,4/8/2017,976,Celia Rouche,West,GTX,1096
X2QRD0DC,Garret Kinder,GTXPro,Plussunin,Won,4/2/2017,4/9/2017,4746,Cara Losch,East,GTX,4821
4KIZ9WJ0,Gladys Colclough,GTX Plus Basic,Conecom,Lost,4/2/2017,4/3/2017,0,Melvin Marxen,Central,GTX,1096
6RQCLF28,Gladys Colclough,GTX Basic,Codehow,Won,4/2/2017,4/11/2017,507,Melvin Marxen,Central,GTX,550
DQ7GS2BN,James Ascencio,GTX Plus Pro,,Engaging,4/2/2017,,,Summer Sewald,West,GTX,5482
T8WC5X1B,James Ascencio,GTX Basic,Konex,Lost,4/2/2017,4/14/2017,0,Summer Sewald,West,GTX,550
HO6M5P37,James Ascencio,GTXPro,Fasehatice,Won,4/2/2017,4/9/2017,5693,Summer Sewald,West,GTX,4821
D5VY17OP,Kami Bicknell,GTXPro,,Engaging,4/2/2017,,,Summer Sewald,West,GTX,4821
0J21WQH1,Kami Bicknell,GTX Plus Basic,Fasehatice,Lost,4/2/2017,4/14/2017,0,Summer Sewald,West,GTX,1096
N88UFF5K,Kary Hendrixson,GTX Basic,Labdrill,Lost,4/2/2017,4/3/2017,0,Summer Sewald,West,GTX,550
OV08QE7X,Kary Hendrixson,GTX Basic,Cheers,Won,4/2/2017,4/10/2017,488,Summer Sewald,West,GTX,550
WJLJIWYS,Kary Hendrixson,GTX Basic,Rantouch,Won,4/2/2017,5/20/2017,605,Summer Sewald,West,GTX,550
BED55OSG,Markita Hansen,GTXPro,,Engaging,4/2/2017,,,Celia Rouche,West,GTX,4821
QJ25CASO,Markita Hansen,GTX Plus Pro,Xx-holding,Lost,4/2/2017,5/15/2017,0,Celia Rouche,West,GTX,5482
GJQXUDI3,Marty Freudenburg,GTX Plus Basic,Funholding,Won,4/2/2017,4/11/2017,949,Melvin Marxen,Central,GTX,1096
OOGOZGGV,Maureen Marcano,GTX Plus Basic,Faxquote,Won,4/2/2017,4/4/2017,882,Summer Sewald,West,GTX,1096
C9XJ9KHD,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,4/2/2017,6/22/2017,1096,Summer Sewald,West,GTX,1096
IWAKTMEB,Reed Clapper,GTX Basic,Donware,Lost,4/2/2017,4/10/2017,0,Rocco Neubert,East,GTX,550
AKT5EF0X,Reed Clapper,GTX Basic,Donware,Won,4/2/2017,8/4/2017,572,Rocco Neubert,East,GTX,550
89064N0X,Rosie Papadopoulos,MG Advanced,Bluth Company,Lost,4/2/2017,4/7/2017,0,Cara Losch,East,MG,3393
V7YVW4U0,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,4/2/2017,4/12/2017,3731,Cara Losch,East,GTX,4821
TBJ99S41,Versie Hillebrand,MG Special,Konmatfix,Lost,4/2/2017,4/12/2017,0,Dustin Brinkmann,Central,MG,55
QWLH0WD8,Zane Levy,GTX Plus Basic,Hottechi,Won,4/2/2017,6/13/2017,1214,Summer Sewald,West,GTX,1096
