opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location
CVFUMOK9,Corliss Cosme,GTX Plus Pro,Rangreen,Engaging,4/12/2017,,,Cara Losch,East,GTX,5482,technolgy,1987,2938.67,8775,Panama
1VHUPB8X,Darcel Schlecht,GTX Plus Basic,Streethex,Lost,4/12/2017,4/14/2017,0,Melvin Marxen,Central,GTX,1096,retail,1988,1376.8,1165,Belgium
G5FN7I7T,Darcel Schlecht,MG Advanced,Gogozoom,Lost,4/12/2017,6/28/2017,0,Melvin Marxen,Central,MG,3393,telecommunications,2007,86.68,187,United States
OHVPXBSR,Donn Cantrell,GTXPro,Yearin,Won,4/12/2017,4/13/2017,5316,Rocco Neubert,East,GTX,4821,retail,2005,2261.05,3851,United States
GHY9QZKG,Hayden Neloms,MG Special,Goodsilron,Lost,4/12/2017,4/16/2017,0,Celia Rouche,West,MG,55,marketing,2000,2952.73,5107,United States
M9RGVU1F,Jonathan Berthelot,GTXPro,Cancity,Lost,4/12/2017,4/24/2017,0,Melvin Marxen,Central,GTX,4821,retail,2001,718.62,2448,United States
JBBJL4C2,Jonathan Berthelot,GTX Basic,Dontechi,Won,4/12/2017,6/23/2017,531,Melvin Marxen,Central,GTX,550,software,1982,4618,10083,United States
HMI6RBK9,Jonathan Berthelot,GTX Basic,Rangreen,Won,4/12/2017,6/16/2017,544,Melvin Marxen,Central,GTX,550,technolgy,1987,2938.67,8775,Panama
2EKGLB0Q,Kami Bicknell,GTX Basic,Y-corporation,Won,4/12/2017,4/13/2017,478,Summer Sewald,West,GTX,550,employment,1983,2871.35,9561,United States
NBYPJR21,Kami Bicknell,GTXPro,Finjob,Won,4/12/2017,4/22/2017,5672,Summer Sewald,West,GTX,4821,employment,1988,2059.9,3644,United States
HYPZOTY8,Kami Bicknell,MG Special,Goodsilron,Won,4/12/2017,4/19/2017,51,Summer Sewald,West,MG,55,marketing,2000,2952.73,5107,United States
31I0SB7T,Kami Bicknell,MG Advanced,Konex,Won,4/12/2017,4/19/2017,3141,Summer Sewald,West,MG,3393,technolgy,1980,7708.38,13756,United States
UIDAJBAI,Kary Hendrixson,GTXPro,Doncon,Lost,4/12/2017,4/13/2017,0,Summer Sewald,West,GTX,4821,technolgy,2010,587.72,1501,United States
VO3C2LE4,Kary Hendrixson,MG Special,Groovestreet,Lost,4/12/2017,4/16/2017,0,Summer Sewald,West,MG,55,retail,2003,223.8,299,United States
UC7JT39Q,Markita Hansen,MG Special,Golddex,Lost,4/12/2017,4/13/2017,0,Celia Rouche,West,MG,55,finance,2008,52.5,165,United States
F1LLBOUV,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,4/12/2017,4/13/2017,0,Melvin Marxen,Central,GTX,1096,software,1998,2714.9,2641,United States
7H9J8W50,Marty Freudenburg,GTX Plus Pro,Hottechi,Lost,4/12/2017,4/14/2017,0,Melvin Marxen,Central,GTX,5482,technolgy,1997,8170.38,16499,Korea
8O03S3U3,Moses Frase,GTX Plus Pro,Conecom,Lost,4/12/2017,4/22/2017,0,Dustin Brinkmann,Central,GTX,5482,technolgy,2005,1520.66,1806,United States
TGQN6HTN,Reed Clapper,GTX Plus Pro,Kan-code,Won,4/12/2017,6/21/2017,5393,Rocco Neubert,East,GTX,5482,software,1982,11698.03,34288,United States
X8GGF9MG,Rosalina Dieter,MG Special,Dontechi,Engaging,4/12/2017,,,Celia Rouche,West,MG,55,software,1982,4618,10083,United States
CPJK2600,Versie Hillebrand,MG Special,Statholdings,Lost,4/12/2017,4/19/2017,0,Dustin Brinkmann,Central,MG,55,employment,1997,291.27,586,United States
PGXIPGDM,Vicki Laflamme,MG Advanced,Lexiqvolax,Engaging,4/12/2017,,,Celia Rouche,West,MG,3393,medical,2004,1618.89,3889,United States
TLXS1NB8,Vicki Laflamme,GTX Plus Pro,Green-Plus,Lost,4/12/2017,4/19/2017,0,Celia Rouche,West,GTX,5482,services,2003,692.19,1922,United States
TRR34NSR,Vicki Laflamme,GTX Basic,Hottechi,Won,4/12/2017,6/6/2017,638,Celia Rouche,West,GTX,550,technolgy,1997,8170.38,16499,Korea
F2KINGVU,Vicki Laflamme,MG Special,J-Texon,Won,4/12/2017,4/23/2017,50,Celia Rouche,West,MG,55,retail,1989,1388.67,3583,United States
Q169CIK6,Violet Mclelland,MG Advanced,Bioplex,Lost,4/12/2017,4/18/2017,0,Cara Losch,East,MG,3393,medical,1991,326.82,1016,United States
1QWG9VM6,Zane Levy,GTXPro,Hatfan,Won,4/12/2017,4/22/2017,4272,Summer Sewald,West,GTX,4821,services,1982,792.46,1299,United States
8OHCCD42,Anna Snelling,GTX Plus Basic,Bioholding,Lost,4/13/2017,4/15/2017,0,Dustin Brinkmann,Central,GTX,1096,medical,2012,587.34,1356,Philipines
QBCK25DV,Anna Snelling,MG Special,Inity,Won,4/13/2017,4/15/2017,58,Dustin Brinkmann,Central,MG,55,marketing,1986,2403.58,8801,United States
8IEVY30X,Boris Faz,GTX Plus Basic,Ontomedia,Won,4/13/2017,4/14/2017,1088,Rocco Neubert,East,GTX,1096,employment,1997,882.12,2769,United States
6444O6DK,Corliss Cosme,GTX Basic,Donquadtech,Lost,4/13/2017,4/23/2017,0,Cara Losch,East,GTX,550,technolgy,1992,1712.68,3194,United States
GNL7T2JP,Corliss Cosme,GTXPro,Silis,Lost,4/13/2017,4/18/2017,0,Cara Losch,East,GTX,4821,medical,1994,2818.38,6290,United States
V9YR14KW,Daniell Hammack,GTX Basic,Plussunin,Lost,4/13/2017,4/20/2017,0,Rocco Neubert,East,GTX,550,retail,2003,1419.98,4018,United States
24LP4J8U,Daniell Hammack,GTXPro,Kan-code,Lost,4/13/2017,5/13/2017,0,Rocco Neubert,East,GTX,4821,software,1982,11698.03,34288,United States
37LTMWB0,Darcel Schlecht,GTX Basic,Betatech,Lost,4/13/2017,4/20/2017,0,Melvin Marxen,Central,GTX,550,medical,1986,647.18,1185,Kenya
8BH9RNZI,Darcel Schlecht,GTXPro,Globex Corporation,Lost,4/13/2017,4/14/2017,0,Melvin Marxen,Central,GTX,4821,technolgy,2000,1223.72,2497,Norway
2ZU519Y6,Darcel Schlecht,GTX Plus Basic,Domzoom,Won,4/13/2017,4/19/2017,1327,Melvin Marxen,Central,GTX,1096,entertainment,1998,217.87,551,United States
ZESI2PFU,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,4/13/2017,6/27/2017,923,Melvin Marxen,Central,GTX,1096,software,1982,4618,10083,United States
X8T4XLTY,Darcel Schlecht,GTX Plus Basic,Scottech,Won,4/13/2017,4/23/2017,1058,Melvin Marxen,Central,GTX,1096,marketing,2012,45.39,100,United States
OS2CD01K,Darcel Schlecht,GTX Plus Pro,Streethex,Won,4/13/2017,4/21/2017,5220,Melvin Marxen,Central,GTX,5482,retail,1988,1376.8,1165,Belgium
JNKDEAG9,Gladys Colclough,GTX Plus Pro,Condax,Lost,4/13/2017,4/19/2017,0,Melvin Marxen,Central,GTX,5482,medical,2017,4.54,9,United States
7MGVL7FC,Gladys Colclough,MG Special,Ron-tech,Won,4/13/2017,4/22/2017,55,Melvin Marxen,Central,MG,55,medical,1992,3922.42,6837,United States
IFJ2AE9R,Hayden Neloms,MG Advanced,Dalttechnology,Lost,4/13/2017,4/20/2017,0,Celia Rouche,West,MG,3393,software,2013,98.79,96,United States
HEDUIEUN,Hayden Neloms,MG Special,Hatfan,Won,4/13/2017,6/23/2017,62,Celia Rouche,West,MG,55,services,1982,792.46,1299,United States
D3OST43E,James Ascencio,GTX Plus Basic,Golddex,Won,4/13/2017,4/20/2017,996,Summer Sewald,West,GTX,1096,finance,2008,52.5,165,United States
9537WTHG,Kami Bicknell,GTX Basic,Rantouch,Lost,4/13/2017,6/9/2017,0,Summer Sewald,West,GTX,550,telecommunications,1994,1188.42,3015,United States
6PMHI9G4,Kami Bicknell,GTX Basic,Hottechi,Won,4/13/2017,4/22/2017,543,Summer Sewald,West,GTX,550,technolgy,1997,8170.38,16499,Korea
H3ITKE4I,Kary Hendrixson,GTXPro,Hatfan,Lost,4/13/2017,4/19/2017,0,Summer Sewald,West,GTX,4821,services,1982,792.46,1299,United States
4RPUMZ9M,Kary Hendrixson,GTXPro,Y-corporation,Lost,4/13/2017,4/21/2017,0,Summer Sewald,West,GTX,4821,employment,1983,2871.35,9561,United States
U9RFE81I,Moses Frase,MG Special,Warephase,Lost,4/13/2017,8/16/2017,0,Dustin Brinkmann,Central,MG,55,services,1997,2041.73,5276,United States
4T2XENE2,Niesha Huffines,GTX Plus Basic,Scottech,Lost,4/13/2017,6/16/2017,0,Melvin Marxen,Central,GTX,1096,marketing,2012,45.39,100,United States
LIFA0JYO,Versie Hillebrand,MG Special,Finhigh,Lost,4/13/2017,5/26/2017,0,Dustin Brinkmann,Central,MG,55,finance,2006,1102.43,1759,United States
JQ8V4I1K,Versie Hillebrand,MG Special,Bioholding,Won,4/13/2017,4/22/2017,56,Dustin Brinkmann,Central,MG,55,medical,2012,587.34,1356,Philipines
N5CCEEOY,Vicki Laflamme,GTX Plus Pro,Kan-code,Lost,4/13/2017,4/20/2017,0,Celia Rouche,West,GTX,5482,software,1982,11698.03,34288,United States
C0SNGBJU,Vicki Laflamme,MG Advanced,Blackzim,Lost,4/13/2017,4/23/2017,0,Celia Rouche,West,MG,3393,retail,2009,497.11,1588,United States
VN6JB8HU,Violet Mclelland,GTX Plus Basic,Sumace,Won,4/13/2017,6/10/2017,1145,Cara Losch,East,GTX,1096,retail,2000,167.89,493,Romania
JK4IB77I,Wilburn Farren,GTXPro,Silis,Lost,4/13/2017,4/26/2017,0,Cara Losch,East,GTX,4821,medical,1994,2818.38,6290,United States
XMEYATKB,Cassey Cress,GTX Plus Pro,Zencorporation,Lost,4/14/2017,4/19/2017,0,Rocco Neubert,East,GTX,5482,technolgy,2011,40.79,142,China
IUDDK8Q0,Cassey Cress,GTXPro,Bluth Company,Lost,4/14/2017,4/22/2017,0,Rocco Neubert,East,GTX,4821,technolgy,1993,1242.32,3027,United States
YQXAY03C,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,4/14/2017,4/19/2017,0,Rocco Neubert,East,MG,3393,finance,1998,2022.14,5113,United States
QKQ5N9Z1,Corliss Cosme,GTX Plus Basic,Massive Dynamic,Won,4/14/2017,4/23/2017,1033,Cara Losch,East,GTX,1096,entertainment,1989,665.06,1095,United States
RZRRMWTH,Daniell Hammack,MG Advanced,The New York Inquirer,Lost,4/14/2017,4/20/2017,0,Rocco Neubert,East,MG,3393,medical,1996,439.21,792,United States
JS9SCCJ3,Darcel Schlecht,GTX Plus Basic,Gogozoom,Lost,4/14/2017,4/15/2017,0,Melvin Marxen,Central,GTX,1096,telecommunications,2007,86.68,187,United States
WOBZWEPI,Darcel Schlecht,GTXPro,Treequote,Lost,4/14/2017,4/16/2017,0,Melvin Marxen,Central,GTX,4821,telecommunications,1988,5266.09,8595,United States
HBIQF55L,Darcel Schlecht,GTXPro,Cancity,Won,4/14/2017,8/14/2017,4359,Melvin Marxen,Central,GTX,4821,retail,2001,718.62,2448,United States
V5XB0UPL,Darcel Schlecht,GTXPro,Warephase,Won,4/14/2017,6/2/2017,4575,Melvin Marxen,Central,GTX,4821,services,1997,2041.73,5276,United States
QW9JMUTD,Darcel Schlecht,MG Special,Finhigh,Won,4/14/2017,4/22/2017,53,Melvin Marxen,Central,MG,55,finance,2006,1102.43,1759,United States
7ODLTF4W,Elease Gluck,GTX Basic,J-Texon,Won,4/14/2017,4/16/2017,597,Celia Rouche,West,GTX,550,retail,1989,1388.67,3583,United States
RUCPPMPY,Elease Gluck,MG Advanced,Zoomit,Won,4/14/2017,6/16/2017,3179,Celia Rouche,West,MG,3393,entertainment,1992,324.19,978,United States
SJHD5TFA,Gladys Colclough,GTX Basic,Globex Corporation,Lost,4/14/2017,6/16/2017,0,Melvin Marxen,Central,GTX,550,technolgy,2000,1223.72,2497,Norway
2B0QVPBT,Gladys Colclough,MG Special,Stanredtax,Won,4/14/2017,4/15/2017,57,Melvin Marxen,Central,MG,55,finance,1987,1698.2,3798,United States
YIZ1VQ3U,Hayden Neloms,MG Advanced,Hottechi,Lost,4/14/2017,4/15/2017,0,Celia Rouche,West,MG,3393,technolgy,1997,8170.38,16499,Korea
FMNSL9TP,Hayden Neloms,MG Advanced,Scotfind,Won,4/14/2017,4/24/2017,2997,Celia Rouche,West,MG,3393,software,1996,6354.87,16780,United States
8ZU8D508,James Ascencio,GTX Basic,Faxquote,Won,4/14/2017,5/29/2017,545,Summer Sewald,West,GTX,550,telecommunications,1995,1825.82,5595,United States
NVDVFYGE,Jonathan Berthelot,GTX Basic,Zumgoity,Won,4/14/2017,4/25/2017,565,Melvin Marxen,Central,GTX,550,medical,1984,441.08,1210,United States
QQH0YV1W,Jonathan Berthelot,MG Special,Treequote,Won,4/14/2017,4/24/2017,54,Melvin Marxen,Central,MG,55,telecommunications,1988,5266.09,8595,United States
IUNX2OMX,Kami Bicknell,GTX Basic,J-Texon,Lost,4/14/2017,4/15/2017,0,Summer Sewald,West,GTX,550,retail,1989,1388.67,3583,United States
6WODV6KD,Kami Bicknell,GTXPro,Sunnamplex,Won,4/14/2017,4/21/2017,4991,Summer Sewald,West,GTX,4821,marketing,2008,894.37,1593,Poland
RTZFPWVN,Maureen Marcano,GTX Plus Pro,Hottechi,Lost,4/14/2017,4/19/2017,0,Summer Sewald,West,GTX,5482,technolgy,1997,8170.38,16499,Korea
VYDCTUAU,Maureen Marcano,MG Advanced,Blackzim,Lost,4/14/2017,4/16/2017,0,Summer Sewald,West,MG,3393,retail,2009,497.11,1588,United States
KYFONJP5,Rosie Papadopoulos,GTXPro,Silis,Won,4/14/2017,6/16/2017,5546,Cara Losch,East,GTX,4821,medical,1994,2818.38,6290,United States
ANXSK3QV,Vicki Laflamme,MG Special,Hottechi,Won,4/14/2017,4/20/2017,59,Celia Rouche,West,MG,55,technolgy,1997,8170.38,16499,Korea
7I6OHUE4,Anna Snelling,GTX Plus Basic,Statholdings,Lost,4/15/2017,4/23/2017,0,Dustin Brinkmann,Central,GTX,1096,employment,1997,291.27,586,United States
AY9NWO78,Anna Snelling,MG Special,Statholdings,Lost,4/15/2017,4/20/2017,0,Dustin Brinkmann,Central,MG,55,employment,1997,291.27,586,United States
BEP06EN5,Anna Snelling,GTX Plus Pro,Statholdings,Won,4/15/2017,4/16/2017,5082,Dustin Brinkmann,Central,GTX,5482,employment,1997,291.27,586,United States
8H95X3AP,Boris Faz,GTX Plus Pro,Iselectrics,Won,4/15/2017,4/24/2017,5293,Rocco Neubert,East,GTX,5482,technolgy,2011,527.11,1428,United States
P7LVKDC9,Cecily Lampkin,GTX Plus Basic,Hottechi,Won,4/15/2017,6/27/2017,1163,Dustin Brinkmann,Central,GTX,1096,technolgy,1997,8170.38,16499,Korea
QRVHBQSF,Donn Cantrell,MG Special,Ganjaflex,Won,4/15/2017,4/16/2017,49,Rocco Neubert,East,MG,55,retail,1995,5158.71,17479,Japan
8KH8XJRE,Garret Kinder,MG Special,Donquadtech,Won,4/15/2017,5/1/2017,53,Cara Losch,East,MG,55,technolgy,1992,1712.68,3194,United States
YZ4AIQQR,Gladys Colclough,MG Advanced,Betatech,Lost,4/15/2017,4/16/2017,0,Melvin Marxen,Central,MG,3393,medical,1986,647.18,1185,Kenya
R8CW1D6X,Gladys Colclough,MG Advanced,Gogozoom,Lost,4/15/2017,6/12/2017,0,Melvin Marxen,Central,MG,3393,telecommunications,2007,86.68,187,United States
68KYNPDQ,Hayden Neloms,GTX Plus Basic,Lexiqvolax,Lost,4/15/2017,4/24/2017,0,Celia Rouche,West,GTX,1096,medical,2004,1618.89,3889,United States
9B0HGLRU,Kami Bicknell,GTX Basic,Fasehatice,Lost,4/15/2017,4/21/2017,0,Summer Sewald,West,GTX,550,retail,1990,4968.91,7523,United States
TN59K8NP,Kary Hendrixson,GTX Basic,Sunnamplex,Lost,4/15/2017,8/7/2017,0,Summer Sewald,West,GTX,550,marketing,2008,894.37,1593,Poland
3OBMD08T,Moses Frase,MG Advanced,Codehow,Lost,4/15/2017,4/17/2017,0,Dustin Brinkmann,Central,MG,3393,software,1998,2714.9,2641,United States
5FWBETTO,Versie Hillebrand,MG Advanced,Finhigh,Won,4/15/2017,5/19/2017,3641,Dustin Brinkmann,Central,MG,3393,finance,2006,1102.43,1759,United States
ANRCHVJM,Violet Mclelland,MG Special,Plusstrip,Engaging,4/15/2017,,,Cara Losch,East,MG,55,entertainment,2002,349.81,315,United States
UDTQF84C,Violet Mclelland,GTX Basic,Condax,Lost,4/15/2017,4/17/2017,0,Cara Losch,East,GTX,550,medical,2017,4.54,9,United States
35IRGXY3,Zane Levy,GTX Basic,Condax,Won,4/15/2017,5/23/2017,501,Summer Sewald,West,GTX,550,medical,2017,4.54,9,United States
YHRVQVPV,Zane Levy,GTX Plus Pro,Konex,Won,4/15/2017,4/20/2017,4687,Summer Sewald,West,GTX,5482,technolgy,1980,7708.38,13756,United States
0PGJNCD7,Anna Snelling,GTX Basic,dambase,Won,4/16/2017,6/23/2017,626,Dustin Brinkmann,Central,GTX,550,marketing,1995,2173.98,2928,United States
7X7YIWJO,Anna Snelling,GTX Basic,Finhigh,Won,4/16/2017,8/3/2017,489,Dustin Brinkmann,Central,GTX,550,finance,2006,1102.43,1759,United States
2IO3IJPO,Cassey Cress,GTXPro,Zencorporation,Won,4/16/2017,4/27/2017,4852,Rocco Neubert,East,GTX,4821,technolgy,2011,40.79,142,China
WCSJBX3N,Cecily Lampkin,MG Advanced,Warephase,Lost,4/16/2017,6/28/2017,0,Dustin Brinkmann,Central,MG,3393,services,1997,2041.73,5276,United States
FCNYDFK3,Daniell Hammack,GTX Plus Basic,Bubba Gump,Won,4/16/2017,6/6/2017,1192,Rocco Neubert,East,GTX,1096,software,2002,987.39,2253,United States
3Y26MZHI,Daniell Hammack,GTXPro,Donquadtech,Won,4/16/2017,4/17/2017,5104,Rocco Neubert,East,GTX,4821,technolgy,1992,1712.68,3194,United States
P0BMLVSL,Darcel Schlecht,GTXPro,Codehow,Won,4/16/2017,8/9/2017,5820,Melvin Marxen,Central,GTX,4821,software,1998,2714.9,2641,United States
QK5BW61U,Donn Cantrell,MG Advanced,Acme Corporation,Won,4/16/2017,8/5/2017,3012,Rocco Neubert,East,MG,3393,technolgy,1996,1100.04,2822,United States
J3SZACNW,Garret Kinder,GTX Plus Pro,Sumace,Lost,4/16/2017,4/22/2017,0,Cara Losch,East,GTX,5482,retail,2000,167.89,493,Romania
5SNTPPOV,Garret Kinder,GTXPro,Mathtouch,Lost,4/16/2017,4/18/2017,0,Cara Losch,East,GTX,4821,marketing,1984,3027.46,9516,Jordan
D7F2AWWW,Garret Kinder,GTXPro,Konex,Won,4/16/2017,4/23/2017,3930,Cara Losch,East,GTX,4821,technolgy,1980,7708.38,13756,United States
FUL5V96O,Gladys Colclough,GTX Plus Basic,Domzoom,Won,4/16/2017,4/22/2017,1055,Melvin Marxen,Central,GTX,1096,entertainment,1998,217.87,551,United States
BWIWI1PC,Hayden Neloms,MG Advanced,Blackzim,Lost,4/16/2017,4/22/2017,0,Celia Rouche,West,MG,3393,retail,2009,497.11,1588,United States
GYBIACTC,Jonathan Berthelot,GTX Basic,Scottech,Won,4/16/2017,4/24/2017,538,Melvin Marxen,Central,GTX,550,marketing,2012,45.39,100,United States
VD6BP6T2,Jonathan Berthelot,MG Special,Domzoom,Won,4/16/2017,4/23/2017,68,Melvin Marxen,Central,MG,55,entertainment,1998,217.87,551,United States
QA9XE19H,Kary Hendrixson,MG Advanced,Newex,Lost,4/16/2017,4/23/2017,0,Summer Sewald,West,MG,3393,services,1991,1012.72,3492,Germany
8ZYPSX66,Maureen Marcano,GTX Basic,Newex,Won,4/16/2017,4/28/2017,572,Summer Sewald,West,GTX,550,services,1991,1012.72,3492,Germany
0AN86YDG,Maureen Marcano,GTX Plus Basic,Groovestreet,Won,4/16/2017,4/24/2017,1234,Summer Sewald,West,GTX,1096,retail,2003,223.8,299,United States
VKXZ36VE,Moses Frase,GTX Basic,Ron-tech,Lost,4/16/2017,4/18/2017,0,Dustin Brinkmann,Central,GTX,550,medical,1992,3922.42,6837,United States
OJYFSZ2O,Versie Hillebrand,MG Special,Isdom,Lost,4/16/2017,4/17/2017,0,Dustin Brinkmann,Central,MG,55,medical,2002,3178.24,4540,United States
YGL1F8K1,Vicki Laflamme,MG Special,Plusstrip,Won,4/16/2017,5/4/2017,56,Celia Rouche,West,MG,55,entertainment,2002,349.81,315,United States
C1WGTTYF,Violet Mclelland,MG Special,Zathunicon,Lost,4/16/2017,5/3/2017,0,Cara Losch,East,MG,55,retail,2010,71.12,144,United States
1OZWGQK9,Zane Levy,MG Special,Doncon,Lost,4/16/2017,4/25/2017,0,Summer Sewald,West,MG,55,technolgy,2010,587.72,1501,United States
EXICVP8C,Anna Snelling,MG Special,Warephase,Won,4/17/2017,4/26/2017,52,Dustin Brinkmann,Central,MG,55,services,1997,2041.73,5276,United States
DLXFY70W,Anna Snelling,MG Advanced,Codehow,Won,4/17/2017,4/24/2017,3668,Dustin Brinkmann,Central,MG,3393,software,1998,2714.9,2641,United States
GO7UM9AV,Boris Faz,GTX Basic,Plussunin,Lost,4/17/2017,4/19/2017,0,Rocco Neubert,East,GTX,550,retail,2003,1419.98,4018,United States
F5ITRBMX,Boris Faz,MG Advanced,Zotware,Won,4/17/2017,8/4/2017,3138,Rocco Neubert,East,MG,3393,software,1979,4478.47,13809,United States
8KFFRJSS,Cecily Lampkin,MG Special,Conecom,Lost,4/17/2017,4/19/2017,0,Dustin Brinkmann,Central,MG,55,technolgy,2005,1520.66,1806,United States
38VRB2P1,Corliss Cosme,GTX Basic,Ontomedia,Lost,4/17/2017,4/18/2017,0,Cara Losch,East,GTX,550,employment,1997,882.12,2769,United States
9CGD5QSZ,Corliss Cosme,GTX Basic,Zencorporation,Lost,4/17/2017,4/21/2017,0,Cara Losch,East,GTX,550,technolgy,2011,40.79,142,China
UPZRAO84,Corliss Cosme,GTXPro,Iselectrics,Won,4/17/2017,6/1/2017,5032,Cara Losch,East,GTX,4821,technolgy,2011,527.11,1428,United States
BPCWRG9P,Daniell Hammack,GTX Plus Basic,Plussunin,Won,4/17/2017,4/20/2017,1310,Rocco Neubert,East,GTX,1096,retail,2003,1419.98,4018,United States
JE5085VJ,Daniell Hammack,GTX Plus Pro,Mathtouch,Won,4/17/2017,6/27/2017,5076,Rocco Neubert,East,GTX,5482,marketing,1984,3027.46,9516,Jordan
P5MLWDXX,Daniell Hammack,MG Advanced,Vehement Capital Partners,Won,4/17/2017,6/19/2017,3641,Rocco Neubert,East,MG,3393,finance,1993,646.1,883,United States
IJ7AUTVC,Darcel Schlecht,GTXPro,Conecom,Lost,4/17/2017,4/18/2017,0,Melvin Marxen,Central,GTX,4821,technolgy,2005,1520.66,1806,United States
84T104O7,Darcel Schlecht,GTX Plus Basic,Warephase,Won,4/17/2017,4/25/2017,1170,Melvin Marxen,Central,GTX,1096,services,1997,2041.73,5276,United States
0GXXCA37,Darcel Schlecht,GTXPro,Domzoom,Won,4/17/2017,5/1/2017,4226,Melvin Marxen,Central,GTX,4821,entertainment,1998,217.87,551,United States
9PCWAYWC,Elease Gluck,MG Advanced,Green-Plus,Lost,4/17/2017,4/18/2017,0,Celia Rouche,West,MG,3393,services,2003,692.19,1922,United States
OJ0C7S3T,Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,Won,4/17/2017,4/24/2017,4784,Melvin Marxen,Central,GTX,4821,retail,2007,894.33,1635,Italy
3VMC6PGJ,Hayden Neloms,GTX Plus Basic,Faxquote,Lost,4/17/2017,4/25/2017,0,Celia Rouche,West,GTX,1096,telecommunications,1995,1825.82,5595,United States
E2MWXGNG,Hayden Neloms,MG Advanced,Blackzim,Lost,4/17/2017,4/19/2017,0,Celia Rouche,West,MG,3393,retail,2009,497.11,1588,United States
QZ2E9TSL,James Ascencio,MG Advanced,Golddex,Lost,4/17/2017,8/12/2017,0,Summer Sewald,West,MG,3393,finance,2008,52.5,165,United States
L3AYCTGW,James Ascencio,GTXPro,Goodsilron,Won,4/17/2017,4/24/2017,5451,Summer Sewald,West,GTX,4821,marketing,2000,2952.73,5107,United States
IZ02GW0R,Kami Bicknell,GTX Basic,Faxquote,Won,4/17/2017,4/19/2017,527,Summer Sewald,West,GTX,550,telecommunications,1995,1825.82,5595,United States
5AI9WG6M,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,4/17/2017,4/25/2017,0,Summer Sewald,West,GTX,5482,employment,1983,2871.35,9561,United States
Q1DFFYB5,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,4/17/2017,4/19/2017,0,Summer Sewald,West,GTX,5482,employment,1983,2871.35,9561,United States
XWZG5VPL,Kary Hendrixson,GTXPro,Scotfind,Lost,4/17/2017,4/18/2017,0,Summer Sewald,West,GTX,4821,software,1996,6354.87,16780,United States
30FHAEJZ,Kary Hendrixson,GTX Plus Pro,Fasehatice,Won,4/17/2017,4/19/2017,5408,Summer Sewald,West,GTX,5482,retail,1990,4968.91,7523,United States
AZOXWEKL,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,4/17/2017,5/2/2017,0,Dustin Brinkmann,Central,GTX,1096,technolgy,2005,1520.66,1806,United States
2NKZR4IM,Lajuana Vencill,GTX Plus Pro,Isdom,Lost,4/17/2017,4/24/2017,0,Dustin Brinkmann,Central,GTX,5482,medical,2002,3178.24,4540,United States
3PPB3Q04,Lajuana Vencill,MG Special,Konmatfix,Won,4/17/2017,6/23/2017,48,Dustin Brinkmann,Central,MG,55,marketing,1985,375.43,1190,United States
C9330YF1,Markita Hansen,GTX Basic,Blackzim,Engaging,4/17/2017,,,Celia Rouche,West,GTX,550,retail,2009,497.11,1588,United States
610UUEAG,Markita Hansen,GTX Basic,Plexzap,Won,4/17/2017,4/24/2017,527,Celia Rouche,West,GTX,550,retail,2001,2437.85,4874,United States
FIYSM4E1,Marty Freudenburg,GTX Plus Basic,dambase,Won,4/17/2017,4/23/2017,1160,Melvin Marxen,Central,GTX,1096,marketing,1995,2173.98,2928,United States
BCUR8B2A,Niesha Huffines,GTX Basic,Inity,Won,4/17/2017,6/6/2017,491,Melvin Marxen,Central,GTX,550,marketing,1986,2403.58,8801,United States
8PGDRAH2,Reed Clapper,GTX Basic,Umbrella Corporation,Won,4/17/2017,4/19/2017,555,Rocco Neubert,East,GTX,550,finance,1998,2022.14,5113,United States
